?Concept	?Broader	?labelNL	?labelEN	?definitions	?altLabelsNL	?altLabelsEN	?reference	?comments
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3734	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c1793	toestandsinspectie		Gerichte inspectie (toetsing), mede gebaseerd op risicoanalyse, voor het vaststellen van de huidige toestand en het huidig functioneren van objecten en onderdelen alsmede de houdbaarheid van het bijbehorende instandhoudingsplan. (bron: Inspectiekader RWS)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3745		toilet	toilet					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3746		toiletcabine	portable toilet					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3748	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3897	ton	can buoy	Drijvend voorwerp met of zonder lichtbron dat kan worden verankerd bedoeld voor scheepsnavigatie (bron: NPR 4768)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3760		tracing	trace heating					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3763		trafohuis						
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3766		traliedeur	barred door					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3769		trambaan	tram track					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3773		transformator	transformer (step up/step down)					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3775		transmissie apparatuur						
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3776	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c1797	transmissie-installatie	transmission installation	Installatie die data te verstuurt tussen twee of meer aangesloten locaties. (bron: NPR 4768)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3779		transportinstallatie	transport device					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3781		trap	staircase					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3782		trapafwerking						
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3783		trapconstructie						
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3790		trekduwstang	push-pull rod					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3792		trekpaal	tension pile					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3795		triangel	triangle					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3799		trottoirband	kerb					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3802		tuidraad						
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3803		tuinakker	garden field					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3804		tuinhuisje	garden house					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3805		tuinmuur	garden wall					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3806	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c2029	tunnel	tunnel	Kokervormig kunstwerk onder een of meerdere wegen, spoorwegen, waterwegen en/of andere hindernissen, als ondergrondse doorgang voor verkeer, leidingen of dieren. (bron: CROW 156)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3812		tunnelbuis	tunnel tube					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3823		turbine	turbine					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3824	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c1972	turbineknooppunt	turbine intersection	Vierarmig knooppunt met gezamenlijke afritten voor rechtsafgaande en linksafgaande verbindingswegen, waarbij de laatste worden afgesplitst als turbinebogen. (bron: CROW 156)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3831	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4003	tussenlaag	interlayer	Laag van de verharding tussen de toplaag en de fundering. (bron: CROW 156)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3841		uiterwaard	river foreland					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3849	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4033	uithouder		In de wegberm geplaatste kolom met een uitlegger waaraan een paneel met verkeersaanduidingen, verkeerslantaarns en/of verlichtingsarmaturen zijn bevestigd. (bron: CROW 156)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3851		uitlaatvoorziening	outlet provision					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3856	https://w3id.org/nen2660/term#InformationObject	bewering	statement	altDef: Definite or clear expression of something in speech or writing (bron: Systems Engineering uitwisselingsstandaard voor de Nederlandse bouwketen (concept))|altDef: betekenisvolle declaratieve zin die of waar of onwaar kan zijn (bron: Wikipedia, de vrije encyclopedie (NL))|prefDef: Bewering over een feitelijke werkelijkheid of voorstelbare werkelijkheden, die het resultaat is van een denkproces. (bron: AOA Begrippen- en Definitielijst)	propositie|propositie|propositie	proposition|proposition|proposition		
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3858		uitstroombak	discharge box					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3860		uitstroomopening	discharge opening					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3864	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0976	uitvoeging	diverging point	Divergentiepunt waar een rijbaan door middel van een of meer uitrijstroken wordt afgeleid van de doorgaande rijbaan. (bron: CROW 156)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3885		urinoir	urinal					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3886		urnengraf (bovengronds)						
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3892		vaargeul	navigation channel					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3906		valreep						
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3908		vangconstructie						
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3917		vaste plant	perennial plant					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3954		veiligheidsventiel	safety valve					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3959		veldafscheiding	field enclosure					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3960		ven	mere					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3961		ventilatie-installatie						
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3963		ventilator	fan					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3965	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0613	verankering	anchoring	Bevestigingsmiddel om constructieelementen met een anker te verbinden en te fixeren aan de ondergrond voor een stabiel geheel. (bron: NPR 4768)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3973		fysieke verbinding	physical connection					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3974		verbindingsbrug (loopbrug)						
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3982		verbrandingsmotor	combustion engine					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c3983		verdeelblok	distribution block					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4021	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4387	wegverkeersbord	road traffic signs	Bord waarop een verkeersteken is aangebracht en waarvan de uitvoering wettelijk is voorgeschreven. (bron: CROW 156)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4387	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4049	wegverkeersteken	road traffic sign	Wettelijk vastgesteld teken ter regeling, waarschuwing, geleiding of informatie van het wegverkeer. (bron: Reglement verkeersregels en verkeerstekens 1990)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4024		verkeersmanagementcentrale	traffic management center		VMC|verkeerscentrale	TMC|TMC		
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4025	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c1797	verkeersdetectie-installatie		Installatie die de aanwezigheid of passage van een voertuig op een bepaalde locatie in een wegennetwerk te detecteert. (bron: NPR 4768)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4028		verkeerseiland	traffic island					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4029		verkeersgeleidingsverlichting	traffic control lights					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4036	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c5242	verkeersplein	traffic circle	Bij een wegenknooppunt aangelegd plein met als doel rondgaand verkeer te krijgen. Het type verkeersplein met voorrang van rechts wordt niet meer aangelegd en bij renovatie meestal vervangen door (de voorrangsregels van) een rotonde. (bron: Richtlijn hectometrering)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4041	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c1074	verkeersregelinstallatie	traffic control system	Installatie ten behoeve van de regeling en geleiding van het verkeer met behulp van optische en akoestische signalen. (bron: NPR 4768)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4049	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4927	verkeersteken	traffic sign	Wettelijk vastgesteld teken ter regeling, waarschuwing, geleiding of informering van het verkeer. (bron: AOA Begrippen- en Definitielijst)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4927	https://w3id.org/nen2660/term#SymbolicObject	teken	sign	TODO (bron: Wikipedia, de vrije encyclopedie (NL))				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4063		verplaatsbare vangrail installatie			VeVa			
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4075		versnijder	shredder					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4080		verspringaccommodatie						
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4081		versterker	amplifier					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4084		verticaal (vakwerkligger)						
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4099		verwarmingstoestel	heater					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4100	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4382	verwerkingseenheid	processing unit	Geheel van hard- en software in een installatie dat verantwoordelijk is voor al het functionele gedrag, aansturing van actuatoren en sensoren en communicatie met externe systemen. (bron: NPR 4768)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4113		verzorgingsplaats	service area					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4114		vetafscheider	grease trap					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4118	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c2029	viaduct	viaduct	Kunstwerk over een weg, spoorweg of terreinverdieping, bestaande uit een dek gesteund door pijlers en landhoofden. (bron: CROW 156)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4124		videomatrix	video matrix					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4125		videowall	video wall					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4128		vijver	pond					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4129		vijzel	auger					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4130		vijzelgoot	auger channel					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4131		vijzelinstallatie						
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4139		vispassage	fish ladder					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4140		vissluis	fish lock					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4141		vistrap						
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4146		vleermuiskelder	bat cave					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4147		vleugelwand	wing wall					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4150		vloer	floor					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4151		vloerafwerking						
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4152		vloerconstructie						
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4153		vlonder						
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4155		vluchtdeur	escape door					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4158	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c1074	vluchthaven aanwezigheidsdetectie installatie		Detectiesysteem dat de aanwezigheid van voertuigen vaststelt in een vluchthaven (bron: NPR 4768)	VAD			
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4162		vluchtstang	escape bar					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4165	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c1797	vluchtweginstallatie	escape route installation	Installatie die in geval van een onveilige situatie de toegang naar een veilige vluchtruimte mogelijk maakt door een vergrendelingsregime van vluchtdeuren en de vluchtroute aangeeft middels optische en vocale signalen. (bron: NPR 4768)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4166		vluchtwegverlichting (dynamisch)						
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4171		voegconstructie						
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4172		voegloze overgang	joint-free transition					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4173	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0613	voegovergang	joint, joint transition	Constructie met afdichting die een continue (weg)oppervlak vormt tussen aangrenzende hoofdconstructiedelen (bijv. brugdelen/landhoofden) en die de continuÃ¯teit van de rijbaan garandeert. (bron: NPR 4768)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4177	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4574	wegvoertuig	road vehicle	voertuig, bestemd voor het verkeer over wegen; (bron: AOA Begrippen- en Definitielijst)	voertuig			
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4574	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c2229	voer/vaartuig	vehicle	TODO (bron: Wikipedia, de vrije encyclopedie (NL))				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4185		voetpedaal	foot pedal					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4204		voorland						
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4206		vooroever	foreshore					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4216		voortstuwer						
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4243		vuilvangrooster	dirt trap grate					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4245		waaiervlotdeur						
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4251		waarschuwings- en alarmeringssysteem			WAS			
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4253		waarschuwingslicht	warning light					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4260		wadi	wadi					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4264		wals						
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4265		wand	wall					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4266		wandafwerking						
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4267		wandconstructie						
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4272		warmtekrachtkoppelingsinstallatie			WKK			
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4274		warmtewisselaar	heat exchanger					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4275		wastafel						
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4289		waterbodem	water bottom	Onder de waterspiegel gelegen grondvlak van een rivier, kanaal, meer, haven, (schutsluis) etc., exclusief de overgangtaluds naar de oevers. (bron: Richtlijnen Vaarwegen)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4292		waterbuffer						
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4310		watermistinstallatie			WMS			
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4316		waterreguleringswerk	water regulation mechanism					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4318		waterschap	water board	openbaar lichaam dat de waterstaatkundige verzorging van een bepaald gebied ten doel heeft (bron: Waterschapswet)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4319	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0095	waterschapsgebied	water body area	Administratief gebied onder het bestuur van een waterschap.			Informatiemodel Water	Definitie herschreven t.b.v. taxonomie.
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4326		watersysteem	hydro network	Samenhangend geheel van een of meer oppervlaktewaterlichamen en grondwaterlichamen, met bijbehorende bergingsgebieden, waterkeringen en ondersteunende kunstwerken; (bron: Waterwet)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4328		watersysteemdeel	hydro network section	een deel van een hydrologisch systeem dat dezelfde beherende instantie heeft en functiehomogeen is. (bron: Aquo Lex en Objectencatalogus)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4329		watertapinstallatie						
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4334		watervegetatie	aquatic vegetation					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4348		weerhut						
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4351	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c2131	afstand	distance	TODO (bron: NEN-EN-ISO 80000 series)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4369	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c1074	wegkantsysteem	roadside system	Systeem langs de weg dat: gegevens over de passages van voertuigen op van te voren bepaalde rijstrookpunten inwint, bewerkt en beschikbaar stelt aan externe systemen (Monitoring); op basis van opdrachten van externe systemen en de lokale verkeerssituatie de bestuurders van passerende voertuigen door middel van beeldsignalen op vaste locaties informeert, waarschuwt, geleidt en stuurt (Signalering). (bron: NPR 4768)	WKS			
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4370		wegkruipplek	fauna hiding place					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4372	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4387	wegmarkering	road marking	Op of in het oppervlak van de verharding aangebracht (verkeers)teken ter geleiding, waarschuwing, regeling of informatie van het wegverkeer. (bron: CROW 156)	markering			
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4385	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4387	wegverkeerslicht	signal head, road traffic light	Verkeersteken in de vorm van een verkeerslantaarn. (bron: Reglement verkeersregels en verkeerstekens 1990)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4389		weide	pasture					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4390	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c1797	weigh in motion systeem	weigh in motion systeem	Installatie aangebracht in en/of naast de verharding van een weg die het gewicht van voertuigen vaststelt en registreert terwijl het voertuig in beweging is. (bron: NPR 4768)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4403		werk-spreekverbinding						
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4406		wervelventiel	eddy valve					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4407	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4935	wet	law	Besluit van de centrale overheid bevattende een bindende (rechts)regel voor het uitvoeren en vormgeven van processen, handelingen, gedragingen, producten en/of diensten. (bron: NEN 2084)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4412		wiel	wheel					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4413		wielstel	wheel set					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4433		windmeter	anemometer					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4434		windmolen						
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4435	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c1972	windmolenknooppunt	windmill intersection	Vierarmig knooppunt met gezamenlijke afritten voor rechtsafgaande en linksafgaande verbindingswegen, waarbij de laatste worden afgesplitst als (enigszins verkleinde) trompetbogen. (bron: CROW 156)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4438		windsingel	windbreak					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4440		windverband	wind brace					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4441		wingebied	extraction area					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4450		woelbak	stilling basin					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4463		wrijfgording	fender purlin					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4464		wrijfschort						
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4465		wrijfstijl	fender post					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4467		wrijvingswerk	fendering					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4471		zadel	tube clip					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4473	https://w3id.org/nen2660/term#Mixture	zand	sand	Grondsoort van grotendeels minerale deeltjes, waarvan minimaal 50 massaprocent een korrelgrootte heeft tussen 63 micrometer en 2 mm, en maximaal 8 massaprocent een korrelgrootte heeft kleiner dan 2 micrometer. (bron: CROW 156)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4475		zandbak	sandbox					
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4477	https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c0614	zandbed	sand bed	Bovenste gedeelte van de aardebaan (weg), tot een diepte van 1 m onder het verhardingsoppervlak, waarvan het zand aan bepaalde eisen moet voldoen en waarop de verharding rust. (bron: CROW 156)				
https://bimloket.nl/data/kernmodel/thesaurus#718dcbf8-e701-4963-a26d-3897bc2c4478		zandbedekking	sand covering					
